ET_FID,X,Y,Id,HAZSITE_ID,CONTRACTOR,DOE_DIV,DSTRICT_ID,ERS_CLASS,ERS_OPRUNT,ERS_RECLAS,ERS_STAT_D,ERS_TYPE_D,SITE_NAME,SITE_NUM,SWMUFLAG,UNIT_CTGY,PHOTOS,DOE_DIV_S,RES_CONT_S,RES_PROJ,RES_PROJ_S,ERS_CL_RCL,ERS_OP_DES,MAP_AUTH,Shape_len,Lat,Long,ET_ID,ET_X,ET_Y,ET_ANGLE,ET_STATION
3111,566796.585302329,136676.27302074,0,3159,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-111; 241-T-TK-111,241-T-111,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8189021062,566808,136673,131,566796.5853,136676.27302,18.084,21
3112,566797.759240717,136679.027331939,0,3159,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-111; 241-T-TK-111,241-T-111,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8189021062,566808,136673,131,566797.75924,136679.02733,28.609,24
3113,566799.599940189,136681.384262319,0,3159,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-111; 241-T-TK-111,241-T-111,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8189021062,566808,136673,131,566799.59994,136681.38426,46.0409,27
3114,566801.995871514,136683.177414467,0,3159,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-111; 241-T-TK-111,241-T-111,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8189021062,566808,136673,131,566801.99587,136683.17741,61.0293,30
3115,566804.7684186,136684.301526957,0,3159,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-111; 241-T-TK-111,241-T-111,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8189021062,566808,136673,131,566804.76842,136684.30153,75.9638,33
3116,566807.735230938,136684.671899998,0,3159,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-111; 241-T-TK-111,241-T-111,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8189021062,566808,136673,131,566807.73523,136684.6719,90,36
3117,566810.694482893,136684.243223954,0,3159,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-111; 241-T-TK-111,241-T-111,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8189021062,566808,136673,131,566810.69448,136684.24322,106.0908,39
3118,566813.447440123,136683.080150514,0,3159,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-111; 241-T-TK-111,241-T-111,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8189021062,566808,136673,131,566813.44744,136683.08015,120.5185,42
3119,566815.811570484,136681.245727629,0,3159,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-111; 241-T-TK-111,241-T-111,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8189021062,566808,136673,131,566815.81157,136681.24573,132.507,45
3120,566817.599977801,136678.845083457,0,3159,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-111; 241-T-TK-111,241-T-111,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8189021062,566808,136673,131,566817.59998,136678.84508,147.5309,48
3121,566818.704290177,136676.066842345,0,3159,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-111; 241-T-TK-111,241-T-111,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8189021062,566808,136673,131,566818.70429,136676.06684,166.2341,51
3122,566819.053132108,136673.099873485,0,3159,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-111; 241-T-TK-111,241-T-111,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8189021062,566808,136673,131,566819.05313,136673.09987,183.5779,54
3123,566818.620170243,136670.141835569,0,3159,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-111; 241-T-TK-111,241-T-111,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8189021062,566808,136673,131,566818.62017,136670.14184,193.7473,57
3124,566817.45348962,136667.388763815,0,3159,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-111; 241-T-TK-111,241-T-111,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8189021062,566808,136673,131,566817.45349,136667.38876,208.6079,60
3125,566815.590852509,136665.052012434,0,3159,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-111; 241-T-TK-111,241-T-111,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8189021062,566808,136673,131,566815.59085,136665.05201,227.4964,63
3126,566813.199496993,136663.256025096,0,3159,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-111; 241-T-TK-111,241-T-111,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8189021062,566808,136673,131,566813.1995,136663.25603,243.4266,66
3127,566810.414250533,136662.166001583,0,3159,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-111; 241-T-TK-111,241-T-111,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8189021062,566808,136673,131,566810.41425,136662.166,255.9615,69
3128,566776.937500001,136661.734400001,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566776.9375,136661.7344,273.1852,0
3129,566773.981113301,136662.193500204,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566773.98111,136662.1935,287.3496,3
3130,566771.243085627,136663.396886846,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566771.24309,136663.39689,300.5098,6
3131,566768.910124658,136665.265232419,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566768.91012,136665.26523,318.3711,9
3132,566767.157678396,136667.681977635,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566767.15768,136667.68198,332.4526,12
3133,566766.043586015,136670.460222185,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566766.04359,136670.46022,341.9153,15
3134,566765.750000003,136673.433606154,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566765.75,136673.43361,0,18
3135,566766.210053775,136676.385502703,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566766.21005,136676.3855,18.0759,21
3136,566767.414058809,136679.12117482,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566767.41406,136679.12117,33.6926,24
3137,566769.282207957,136681.453989416,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566769.28221,136681.45399,47.1267,27
3138,566771.702247546,136683.210569354,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566771.70225,136683.21057,63.4391,30
3139,566774.497860181,136684.271090809,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566774.49786,136684.27109,77.0045,33
3140,566777.470813656,136684.587711644,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566777.47081,136684.58771,93.5758,36
3141,566780.425889377,136684.123185659,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566780.42589,136684.12319,106.2557,39
3142,566783.146815164,136682.884770595,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566783.14682,136682.88477,122.0123,42
3143,566785.472984962,136681.00596272,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566785.47298,136681.00596,136.5467,45
3144,566787.220912567,136678.584526953,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566787.22091,136678.58453,151.3899,48
3145,566788.255159229,136675.780750238,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566788.25516,136675.78075,166.2431,51
3146,566788.54384468,136672.812792558,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566788.54384,136672.81279,182.9734,54
3147,566788.073804502,136669.866648433,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566788.0738,136669.86665,198.0847,57
3148,566786.856973152,136667.137457739,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566786.85697,136667.13746,213.068,60
3149,566784.962495623,136664.825299162,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566784.9625,136664.8253,224.358,63
3150,566782.527996179,136663.092148094,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566782.528,136663.09215,243.4349,66
3151,566779.7316339,136662.030230121,0,3168,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-112; 241-T-TK-112,241-T-112,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.816549806,566777,136673,132,566779.73163,136662.03023,254.8396,69
3152,566746.124999997,136708.171900004,0,3164,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-201; 241-T-TK-201,241-T-201,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.0691952144,566747,136711,133,566746.125,136708.1719,287.3645,0
3153,566743.852606628,136709.935386748,0,3164,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-201; 241-T-TK-201,241-T-201,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.0691952144,566747,136711,133,566743.85261,136709.93539,333.4232,3
3154,566744.033601486,136712.800342841,0,3164,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-201; 241-T-TK-201,241-T-201,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.0691952144,566747,136711,133,566744.0336,136712.80034,33.6998,6
3155,566746.525854551,136714.225896216,0,3164,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-201; 241-T-TK-201,241-T-201,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.0691952144,566747,136711,133,566746.52585,136714.2259,95.4896,9
3156,566749.07439031,136712.901892799,0,3164,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-201; 241-T-TK-201,241-T-201,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.0691952144,566747,136711,133,566749.07439,136712.90189,143.3452,12
3157,566749.402979127,136710.046357957,0,3164,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-201; 241-T-TK-201,241-T-201,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.0691952144,566747,136711,133,566749.40298,136710.04636,201.4117,15
3158,566747.192114368,136708.238573303,0,3164,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-201; 241-T-TK-201,241-T-201,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.0691952144,566747,136711,133,566747.19211,136708.23857,266.428,18
3159,566746.124999997,136692.953099996,0,3165,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-202; 241-T-TK-202,241-T-202,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.1076718195,566747,136696,134,566746.125,136692.9531,286.263,0
3160,566743.862945744,136694.727238638,0,3165,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-202; 241-T-TK-202,241-T-202,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.1076718195,566747,136696,134,566743.86295,136694.72724,333.4349,3
3161,566744.071711311,136697.576332306,0,3165,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-202; 241-T-TK-202,241-T-202,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.1076718195,566747,136696,134,566744.07171,136697.57633,33.7094,6
3162,566746.572089439,136698.998894114,0,3165,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-202; 241-T-TK-202,241-T-202,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.1076718195,566747,136696,134,566746.57209,136698.99889,96.5793,9
3163,566749.110509946,136697.65610925,0,3165,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-202; 241-T-TK-202,241-T-202,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.1076718195,566747,136696,134,566749.11051,136697.65611,143.3413,12
3164,566749.447540305,136694.809615095,0,3165,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-202; 241-T-TK-202,241-T-202,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.1076718195,566747,136696,134,566749.44754,136694.80962,204.4375,15
3165,566747.232287245,136692.982285759,0,3165,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-202; 241-T-TK-202,241-T-202,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.1076718195,566747,136696,134,566747.23229,136692.98229,268.4903,18
3166,566746.124999997,136677.703100003,0,3166,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-203; 241-T-TK-203,241-T-203,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.089644977,566747,136681,135,566746.125,136677.7031,288.4377,0
3167,566743.898445026,136679.521040188,0,3166,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-203; 241-T-TK-203,241-T-203,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.089644977,566747,136681,135,566743.89845,136679.52104,336.5272,3
3168,566744.153528607,136682.370875359,0,3166,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-203; 241-T-TK-203,241-T-203,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.089644977,566747,136681,135,566744.15353,136682.37088,33.6998,6
3169,566746.664096458,136683.753958576,0,3166,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-203; 241-T-TK-203,241-T-203,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.089644977,566747,136681,135,566746.6641,136683.75396,96.592,9
3170,566749.19798402,136682.388286573,0,3166,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-203; 241-T-TK-203,241-T-203,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.089644977,566747,136681,135,566749.19798,136682.38829,143.3432,12
3171,566749.428783869,136679.533924505,0,3166,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-203; 241-T-TK-203,241-T-203,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.089644977,566747,136681,135,566749.42878,136679.53392,204.4591,15
3172,566747.21430353,136677.730376159,0,3166,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-203; 241-T-TK-203,241-T-203,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.089644977,566747,136681,135,566747.2143,136677.73038,268.5679,18
3173,566746.937500004,136662.437499997,0,3156,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-204; 241-T-TK-204,241-T-204,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.0724724344,566747,136665,136,566746.9375,136662.4375,273.3059,0
3174,566744.30529028,136663.617177516,0,3156,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-204; 241-T-TK-204,241-T-204,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.0724724344,566747,136665,136,566744.30529,136663.61718,317.2748,3
3175,566743.863830004,136666.450835535,0,3156,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-204; 241-T-TK-204,241-T-204,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.0724724344,566747,136665,136,566743.86383,136666.45084,18.4322,6
3176,566745.942238047,136668.412223009,0,3156,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-204; 241-T-TK-204,241-T-204,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.0724724344,566747,136665,136,566745.94224,136668.41222,80.5406,9
3177,566748.739028485,136667.725244516,0,3156,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-204; 241-T-TK-204,241-T-204,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.0724724344,566747,136665,136,566748.73903,136667.72524,126.0306,12
3178,566749.657302823,136665.0110355,0,3156,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-204; 241-T-TK-204,241-T-204,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.0724724344,566747,136665,136,566749.6573,136665.01104,191.4762,15
3179,566747.963794321,136662.726100237,0,3156,Washington River Protection Solutions, ,200W,Accepted,WMA T,None,Inactive,Single-Shell Tank,241-T-204; 241-T-TK-204,241-T-204,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,19.0724724344,566747,136665,136,566747.96379,136662.7261,244.3893,18
3180,566804.937500002,136144.500000003,0,3152,Washington River Protection Solutions, ,200W,Accepted,WMA TX/TY,None,Inactive,Single-Shell Tank,241-TX-101; 241-TX-TK-101,241-TX-101,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8210006326,566805,136156,137,566804.9375,136144.5,272.8568,0
3181,566801.97816431,136144.936571467,0,3152,Washington River Protection Solutions, ,200W,Accepted,WMA TX/TY,None,Inactive,Single-Shell Tank,241-TX-101; 241-TX-TK-101,241-TX-101,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8210006326,566805,136156,137,566801.97816,136144.93657,287.349,3
3182,566799.2367734,136146.130522438,0,3152,Washington River Protection Solutions, ,200W,Accepted,WMA TX/TY,None,Inactive,Single-Shell Tank,241-TX-101; 241-TX-TK-101,241-TX-101,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8210006326,566805,136156,137,566799.23677,136146.13052,300.5118,6
3183,566796.882190871,136147.97780749,0,3152,Washington River Protection Solutions, ,200W,Accepted,WMA TX/TY,None,Inactive,Single-Shell Tank,241-TX-101; 241-TX-TK-101,241-TX-101,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8210006326,566805,136156,137,566796.88219,136147.97781,312.5122,9
3184,566795.109065565,136150.391268404,0,3152,Washington River Protection Solutions, ,200W,Accepted,WMA TX/TY,None,Inactive,Single-Shell Tank,241-TX-101; 241-TX-TK-101,241-TX-101,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8210006326,566805,136156,137,566795.10907,136150.39127,327.5309,12
3185,566794.027532474,136153.179231388,0,3152,Washington River Protection Solutions, ,200W,Accepted,WMA TX/TY,None,Inactive,Single-Shell Tank,241-TX-101; 241-TX-TK-101,241-TX-101,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8210006326,566805,136156,137,566794.02753,136153.17923,346.2436,15
3186,566793.687500001,136156.148687127,0,3152,Washington River Protection Solutions, ,200W,Accepted,WMA TX/TY,None,Inactive,Single-Shell Tank,241-TX-101; 241-TX-TK-101,241-TX-101,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8210006326,566805,136156,137,566793.6875,136156.14869,0,18
3187,566794.133885639,136159.105407823,0,3152,Washington River Protection Solutions, ,200W,Accepted,WMA TX/TY,None,Inactive,Single-Shell Tank,241-TX-101; 241-TX-TK-101,241-TX-101,Yes,Treatment, Storage and Disposal (TSD),Yes, ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8210006326,566805,136156,137,566794.13389,136159.10541,18.084,21
