ET_FID,X,Y,Id,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,WIDS_,WIDS_ID,DXF_LAYER,CLASS,TEXT,ET_X,ET_Y,ET_ANGLE,ET_STATION,ET_ID
10557,574867.509474267,137008.035025904,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574867.50947,137008.03503,100.3511,93,0
10558,574870.460650645,137007.495991594,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574870.46065,137007.49599,100.3512,96,0
10559,574873.411827022,137006.956957284,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574873.41183,137006.95696,100.3508,99,0
10560,574876.3630034,137006.417922974,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574876.363,137006.41792,100.3516,102,0
10561,574879.314179778,137005.878888665,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574879.31418,137005.87889,100.3508,105,0
10562,574882.265356156,137005.339854355,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574882.26536,137005.33985,100.3508,108,0
10563,574885.216532534,137004.800820045,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574885.21653,137004.80082,100.3511,111,0
10564,574888.167708911,137004.261785735,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574888.16771,137004.26179,100.3511,114,0
10565,574891.118885289,137003.722751425,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574891.11889,137003.72275,100.3512,117,0
10566,574894.070061667,137003.183717116,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574894.07006,137003.18372,100.3508,120,0
10567,574897.021238045,137002.644682806,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574897.02124,137002.64468,100.3516,123,0
10568,574899.972414422,137002.105648496,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574899.97241,137002.10565,100.3508,126,0
10569,574902.9235908,137001.566614186,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574902.92359,137001.56661,100.3512,129,0
10570,574905.874767178,137001.027579876,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574905.87477,137001.02758,100.3511,132,0
10571,574908.825943556,137000.488545567,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574908.82594,137000.48855,100.3512,135,0
10572,574911.777119934,136999.949511257,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574911.77712,136999.94951,100.3508,138,0
10573,574914.728296311,136999.410476947,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574914.7283,136999.41048,100.3508,141,0
10574,574917.679472689,136998.871442637,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574917.67947,136998.87144,100.3511,144,0
10575,574920.630649067,136998.332408327,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574920.63065,136998.33241,100.3508,147,0
10576,574923.572341775,136997.74542825,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574923.57234,136997.74543,102.0261,150,0
10577,574926.506497538,136997.120344288,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574926.5065,136997.12034,102.0265,153,0
10578,574929.440653301,136996.495260327,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574929.44065,136996.49526,102.0265,156,0
10579,574932.374809064,136995.870176365,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574932.37481,136995.87018,102.0265,159,0
10580,574935.308964827,136995.245092404,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574935.30896,136995.24509,102.0261,162,0
10581,574938.24312059,136994.620008442,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574938.24312,136994.62001,102.0265,165,0
10582,574941.177276353,136993.994924481,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574941.17728,136993.99492,102.0265,168,0
10583,574944.111432116,136993.369840519,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574944.11143,136993.36984,102.0257,171,0
10584,574947.045587879,136992.744756558,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574947.04559,136992.74476,102.0261,174,0
10585,574949.979743642,136992.119672597,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574949.97974,136992.11967,102.0265,177,0
10586,574952.913899405,136991.494588635,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574952.9139,136991.49459,102.0265,180,0
10587,574955.848055168,136990.869504674,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574955.84806,136990.8695,102.0261,183,0
10588,574958.782210931,136990.244420712,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574958.78221,136990.24442,102.0265,186,0
10589,574961.716366693,136989.619336751,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574961.71637,136989.61934,102.0265,189,0
10590,574964.650522456,136988.994252789,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574964.65052,136988.99425,102.0261,192,0
10591,574967.584678219,136988.369168828,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574967.58468,136988.36917,102.0261,195,0
10592,574970.518833982,136987.744084866,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574970.51883,136987.74408,102.0261,198,0
10593,574973.452989745,136987.119000905,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574973.45299,136987.119,102.0265,201,0
10594,574976.387145508,136986.493916943,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574976.38715,136986.49392,102.0261,204,0
10595,574979.321301271,136985.868832982,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574979.3213,136985.86883,102.0265,207,0
10596,574982.255457034,136985.24374902,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574982.25546,136985.24375,102.0265,210,0
10597,574985.189612797,136984.618665059,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574985.18961,136984.61867,102.0265,213,0
10598,574988.12376856,136983.993581097,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574988.12377,136983.99358,102.0261,216,0
10599,574991.057924323,136983.368497136,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574991.05792,136983.3685,102.0265,219,0
10600,574993.992080086,136982.743413175,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574993.99208,136982.74341,102.0265,222,0
10601,574996.926235849,136982.118329213,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574996.92624,136982.11833,102.0257,225,0
10602,574999.860391612,136981.493245252,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,574999.86039,136981.49325,102.0265,228,0
10603,575002.794547374,136980.86816129,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575002.79455,136980.86816,102.0265,231,0
10604,575005.728703137,136980.243077329,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575005.7287,136980.24308,102.0265,234,0
10605,575008.6628589,136979.617993367,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575008.66286,136979.61799,102.0261,237,0
10606,575011.597014663,136978.992909406,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575011.59701,136978.99291,102.0265,240,0
10607,575014.531170426,136978.367825444,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575014.53117,136978.36783,102.0265,243,0
10608,575017.465326189,136977.742741483,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575017.46533,136977.74274,102.0261,246,0
10609,575020.399481952,136977.117657521,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575020.39948,136977.11766,102.0261,249,0
10610,575023.333637715,136976.49257356,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575023.33364,136976.49257,102.0261,252,0
10611,575026.267793478,136975.867489598,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575026.26779,136975.86749,102.0265,255,0
10612,575029.201949241,136975.242405637,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575029.20195,136975.24241,102.0261,258,0
10613,575032.136105004,136974.617321675,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575032.13611,136974.61732,102.0265,261,0
10614,575035.070260767,136973.992237714,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575035.07026,136973.99224,102.0265,264,0
10615,575038.00441653,136973.367153752,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575038.00442,136973.36715,102.0265,267,0
10616,575040.938572292,136972.742069791,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575040.93857,136972.74207,102.0261,270,0
10617,575043.872728055,136972.11698583,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575043.87273,136972.11699,102.0265,273,0
10618,575046.806883818,136971.491901868,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575046.80688,136971.4919,102.0265,276,0
10619,575049.741039581,136970.866817907,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575049.74104,136970.86682,102.0257,279,0
10620,575052.675195344,136970.241733945,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575052.6752,136970.24173,102.0265,282,0
10621,575055.609351107,136969.616649984,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575055.60935,136969.61665,102.0265,285,0
10622,575058.54350687,136968.991566022,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575058.54351,136968.99157,102.0265,288,0
10623,575061.477662633,136968.366482061,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575061.47766,136968.36648,102.0261,291,0
10624,575064.411818396,136967.741398099,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575064.41182,136967.7414,102.0265,294,0
10625,575067.345974159,136967.116314138,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575067.34597,136967.11631,102.0265,297,0
10626,575070.280129922,136966.491230176,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575070.28013,136966.49123,102.0265,300,0
10627,575073.214285685,136965.866146215,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575073.21429,136965.86615,102.0261,303,0
10628,575076.148441448,136965.241062253,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575076.14844,136965.24106,102.0261,306,0
10629,575079.082597211,136964.615978292,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575079.0826,136964.61598,102.0265,309,0
10630,575082.016752973,136963.99089433,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575082.01675,136963.99089,102.0261,312,0
10631,575084.950908736,136963.365810369,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575084.95091,136963.36581,102.0265,315,0
10632,575087.885064499,136962.740726408,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575087.88506,136962.74073,102.0265,318,0
10633,575090.819220262,136962.115642446,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575090.81922,136962.11564,102.0265,321,0
10634,575093.753376025,136961.490558485,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575093.75338,136961.49056,102.0261,324,0
10635,575096.687531788,136960.865474523,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575096.68753,136960.86547,102.0265,327,0
10636,575099.621687551,136960.240390562,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575099.62169,136960.24039,102.0261,330,0
10637,575102.555843314,136959.6153066,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575102.55584,136959.61531,102.0257,333,0
10638,575105.489999077,136958.990222639,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575105.49,136958.99022,102.0265,336,0
10639,575108.42415484,136958.365138677,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575108.42415,136958.36514,102.0265,339,0
10640,575111.358310603,136957.740054716,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575111.35831,136957.74005,102.0265,342,0
10641,575114.292466366,136957.114970754,0,0,0,0,0,1218.72,150,6,DITCH-LINE,6,216-B-2-3,575114.29247,136957.11497,102.0261,345,0
10642,575238.999967632,137284.859417055,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575238.99997,137284.85942,269.8397,0,0
10643,575235.999979392,137284.851017088,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575235.99998,137284.85102,269.8397,3,0
10644,575232.999991152,137284.842617121,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575232.99999,137284.84262,269.8397,6,0
10645,575230.000002912,137284.834217154,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575230,137284.83422,269.8397,9,0
10646,575227.000014672,137284.825817187,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575227.00001,137284.82582,269.8397,12,0
10647,575224.000026432,137284.81741722,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575224.00003,137284.81742,269.8397,15,0
10648,575221.000038192,137284.809017253,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575221.00004,137284.80902,269.8394,18,0
10649,575218.000049952,137284.800617286,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575218.00005,137284.80062,269.8394,21,0
10650,575215.000061712,137284.792217319,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575215.00006,137284.79222,269.8394,24,0
10651,575212.000073471,137284.783817352,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575212.00007,137284.78382,269.8394,27,0
10652,575209.000085231,137284.775417385,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575209.00009,137284.77542,269.8397,30,0
10653,575206.000096991,137284.767017418,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575206.0001,137284.76702,269.8397,33,0
10654,575203.028096093,137284.392529244,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575203.0281,137284.39253,261.417,36,0
10655,575200.061694428,137283.944800353,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575200.06169,137283.9448,261.4168,39,0
10656,575197.095292763,137283.497071462,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575197.09529,137283.49707,261.417,42,0
10657,575194.128891098,137283.04934257,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575194.12889,137283.04934,261.4168,45,0
10658,575191.162489432,137282.601613679,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575191.16249,137282.60161,261.417,48,0
10659,575188.196087767,137282.153884788,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575188.19609,137282.15388,261.4168,51,0
10660,575185.229686102,137281.706155896,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575185.22969,137281.70616,261.4171,54,0
10661,575182.263284436,137281.258427005,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575182.26328,137281.25843,261.4168,57,0
10662,575179.296882771,137280.810698114,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575179.29688,137280.8107,261.4168,60,0
10663,575176.574986227,137279.614468751,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575176.57499,137279.61447,242.403,63,0
10664,575173.916308169,137278.224709425,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575173.91631,137278.22471,242.403,66,0
10665,575171.257630111,137276.834950098,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575171.25763,137276.83495,242.403,69,0
10666,575168.598952054,137275.445190771,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575168.59895,137275.44519,242.403,72,0
10667,575165.940273996,137274.055431445,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575165.94027,137274.05543,242.403,75,0
10668,575163.281595938,137272.665672118,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575163.2816,137272.66567,242.403,78,0
10669,575160.824921177,137270.951502093,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575160.82492,137270.9515,233.7779,81,0
10670,575158.40471997,137269.178756732,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575158.40472,137269.17876,233.7777,84,0
10671,575155.984518763,137267.406011371,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575155.98452,137267.40601,233.7782,87,0
10672,575153.564317555,137265.633266009,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575153.56432,137265.63327,233.7779,90,0
10673,575151.144116348,137263.860520648,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575151.14412,137263.86052,233.7777,93,0
10674,575148.937252722,137261.876002057,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575148.93725,137261.876,215.8008,96,0
10675,575147.18236717,137259.442819635,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575147.18237,137259.44282,215.8001,99,0
10676,575145.427481618,137257.009637213,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575145.42748,137257.00964,215.8008,102,0
10677,575143.672596066,137254.576454791,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575143.6726,137254.57645,215.8001,105,0
10678,575141.917710514,137252.143272369,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575141.91771,137252.14327,215.8008,108,0
10679,575140.590933203,137249.545843778,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575140.59093,137249.54584,186.1792,111,0
10680,575140.268033668,137246.563271752,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575140.26803,137246.56327,186.1783,114,0
10681,575139.945134132,137243.580699726,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575139.94513,137243.5807,186.1792,117,0
10682,575139.622234597,137240.5981277,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575139.62223,137240.59813,186.1792,120,0
10683,575139.299335061,137237.615555674,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575139.29934,137237.61556,186.1783,123,0
10684,575138.976435525,137234.632983648,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575138.97644,137234.63298,186.1792,126,0
10685,575138.65353599,137231.650411622,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575138.65354,137231.65041,186.1783,129,0
10686,575138.330636454,137228.667839596,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575138.33064,137228.66784,186.1792,132,0
10687,575139.018188924,137225.75818684,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575139.01819,137225.75819,165.566,135,0
10688,575139.765987118,137222.852881716,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575139.76599,137222.85288,165.5652,138,0
10689,575140.513785313,137219.947576593,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575140.51379,137219.94758,165.566,141,0
10690,575141.261583507,137217.042271469,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575141.26158,137217.04227,165.566,144,0
10691,575142.009381702,137214.136966346,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575142.00938,137214.13697,165.566,147,0
10692,575142.757179896,137211.231661222,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575142.75718,137211.23166,165.566,150,0
10693,575143.327565165,137208.288160241,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575143.32757,137208.28816,170.1342,153,0
10694,575143.841589579,137205.332525131,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575143.84159,137205.33253,170.1342,156,0
10695,575144.355613994,137202.376890022,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575144.35561,137202.37689,170.1342,159,0
10696,575144.869638408,137199.421254912,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575144.86964,137199.42125,170.1342,162,0
10697,575145.375143991,137196.464869636,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575145.37514,137196.46487,179.8016,165,0
10698,575145.385569631,137193.464887752,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575145.38557,137193.46489,179.8007,168,0
10699,575145.39599527,137190.464905868,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575145.396,137190.46491,179.8007,171,0
10700,575145.406420909,137187.464923984,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575145.40642,137187.46492,179.8007,174,0
10701,575145.416846549,137184.464942099,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575145.41685,137184.46494,179.8007,177,0
10702,575145.427272188,137181.464960215,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575145.42727,137181.46496,179.8007,180,0
10703,575145.427657425,137178.465708419,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575145.42766,137178.46571,188.5176,183,0
10704,575144.983348712,137175.498792551,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575144.98335,137175.49879,188.5177,186,0
10705,575144.539039998,137172.531876683,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575144.53904,137172.53188,188.5176,189,0
10706,575144.094731284,137169.564960815,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575144.09473,137169.56496,188.5168,192,0
10707,575143.65042257,137166.598044947,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575143.65042,137166.59804,188.5168,195,0
10708,575143.206113856,137163.63112908,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575143.20611,137163.63113,188.5168,198,0
10709,575142.619473424,137160.690748514,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575142.61947,137160.69075,192.6041,201,0
10710,575141.96483178,137157.763045606,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575141.96483,137157.76305,192.6041,204,0
10711,575141.310190136,137154.835342698,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575141.31019,137154.83534,192.6041,207,0
10712,575140.655548492,137151.90763979,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575140.65555,137151.90764,192.6041,210,0
10713,575140.000906848,137148.979936882,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575140.00091,137148.97994,192.6041,213,0
10714,575139.346265204,137146.052233974,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575139.34627,137146.05223,192.6041,216,0
10715,575138.69162356,137143.124531066,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575138.69162,137143.12453,192.6041,219,0
10716,575139.308633447,137140.257312364,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575139.30863,137140.25731,161.9501,222,0
10717,575140.238194804,137137.404959707,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575140.23819,137137.40496,161.9492,225,0
10718,575141.167756161,137134.552607049,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575141.16776,137134.55261,161.9492,228,0
10719,575142.097317518,137131.700254391,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575142.09732,137131.70025,161.9492,231,0
10720,575143.026878875,137128.847901734,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575143.02688,137128.8479,161.9501,234,0
10721,575144.462649169,137126.220668282,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575144.46265,137126.22067,150.0994,237,0
10722,575145.958136892,137123.619992125,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575145.95814,137123.61999,150.0994,240,0
10723,575147.453624614,137121.019315969,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575147.45362,137121.01932,150.0994,243,0
10724,575148.949112337,137118.418639812,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575148.94911,137118.41864,150.0994,246,0
10725,575150.444600059,137115.817963655,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575150.4446,137115.81796,150.0994,249,0
10726,575151.940087781,137113.217287498,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575151.94009,137113.21729,150.0994,252,0
10727,575153.435575504,137110.616611342,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575153.43558,137110.61661,150.0994,255,0
10728,575155.274421349,137108.380795333,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575155.27442,137108.3808,116.4226,258,0
10729,575157.961032025,137107.045833506,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575157.96103,137107.04583,116.4226,261,0
10730,575160.6476427,137105.71087168,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575160.64764,137105.71087,116.4226,264,0
10731,575163.334253376,137104.375909854,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575163.33425,137104.37591,116.4226,267,0
10732,575166.020864051,137103.040948027,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575166.02086,137103.04095,116.4222,270,0
10733,575168.707474727,137101.705986201,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575168.70747,137101.70599,116.4226,273,0
10734,575171.394085402,137100.371024374,0,7,7,0,0,749.827,151,8,MISC-WASTE,8, ,575171.39409,137100.37102,116.4226,276,0
